Metric,Bootstrap_Model_Seed,Model_Name,Model_Params,Run_Number,Dataset_Name,Num_Estimators,Test_Set_Index,Tag,Record_Create_Date_Time,Session_Uuid,Experiment_Iteration,Dataset_Split_Seed,Model_Init_Seed,Fair_Intervention_Params_Lst,Intervention_Param,RAC1P_dis,RAC1P_dis_correct,RAC1P_dis_incorrect,RAC1P_priv,RAC1P_priv_correct,RAC1P_priv_incorrect,SEX&RAC1P_dis,SEX&RAC1P_dis_correct,SEX&RAC1P_dis_incorrect,SEX&RAC1P_priv,SEX&RAC1P_priv_correct,SEX&RAC1P_priv_incorrect,SEX_dis,SEX_dis_correct,SEX_dis_incorrect,SEX_priv,SEX_priv_correct,SEX_priv_incorrect,overall
IQR,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.10239573721699301,0.09750872100302697,0.11376035511079136,0.10043012416393095,0.09447631316527576,0.11356211858435185,0.10255748865820903,0.09838706200739884,0.11460538787166065,0.1008859242702383,0.09485381787031551,0.1133614170518968,0.10159505122177855,0.0961041737336831,0.11569450782256598,0.10104545641271674,0.0956479573117193,0.11150311092089933,0.1013539622988701
Jitter,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.1980338572294045,0.16986884630621635,0.25891069698266933,0.19071742359596736,0.1619660098244067,0.24954215522057213,0.20184733189757914,0.17530993839631456,0.26897132722435835,0.19116513121161505,0.1616760023895709,0.24893150684932258,0.19871190871220515,0.16821244210832387,0.2689204847768004,0.18832643460463006,0.1622982043082556,0.23708674376245972,0.19415614740368436
Jitter,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.11943169749456542,0.0952585442425127,0.17564568123636615,0.11473910432666616,0.08781044160473164,0.1741341789593184,0.11531347212251827,0.09872197526092326,0.16324446305602197,0.11757895961287973,0.08817790877464315,0.17838567839195912,0.11802844388211825,0.09649178234406798,0.1733302103739032,0.115557727848972,0.08414920223236413,0.1764117462311557,0.11694462311557688
Label_Stability,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.7214751773049645,0.7664315352697095,0.624304932735426,0.7278364779874216,0.7740823970037454,0.6332183908045976,0.7129523809523809,0.7563787375415283,0.6031092436974789,0.7294722222222222,0.7763776223776222,0.6375890410958903,0.7150712589073633,0.765587734241908,0.5987843137254902,0.737355623100304,0.7771095571095571,0.6628820960698688,0.7248466666666666
Label_Stability,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.8313617021276596,0.8675659229208924,0.7471698113207547,0.8394213836477988,0.879689213893967,0.7506048387096774,0.8380952380952381,0.8632371794871796,0.765462962962963,0.8346759259259259,0.8785302197802197,0.7439772727272728,0.8336698337292162,0.865990099009901,0.750677966101695,0.8381458966565349,0.8850460829493088,0.7472767857142858,0.8356333333333333
Mean,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.6268832189161339,0.6394571057183438,0.5997055801777249,0.6271454467968993,0.6472972060306217,0.5859154106635361,0.6283275463763558,0.640526254786101,0.5974719898105297,0.6265145648716111,0.6448624199803878,0.5905728760968838,0.6285165494945291,0.6493207302624522,0.5806261412169961,0.6251099769985043,0.6357197303322476,0.6052340635479547,0.6270221996929396
Mean,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.6337148095287487,0.6441222519584647,0.6095125967087016,0.6213376553073015,0.6383457444284133,0.5838238458345264,0.6404188502095424,0.6456805156072316,0.6252184835051068,0.6219967218509859,0.6391141092697925,0.5865948524166357,0.6322827035174826,0.6467312742012516,0.5951817126939056,0.6205932223789548,0.6331987102578495,0.5961700896135964,0.6271549177913817
Overall_Uncertainty,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.7630064139306723,0.7195558682829732,0.8569219430884788,0.7328423894325358,0.6945848579793925,0.8111164193021854,0.7547546468681712,0.7135321397827071,0.8590233412608156,0.7440113608660721,0.7034420539843271,0.8234827428399017,0.7381459941360415,0.6963443701786747,0.8343716932065294,0.7583743075341077,0.7202333272226261,0.8298261876809441,0.7470194809466599
Overall_Uncertainty,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.8056917329887449,0.770104683231916,0.8884484100175968,0.7850945949368143,0.7505783337391364,0.8612252194333054,0.7989648483866314,0.7702179135518367,0.8820115490204833,0.7931459614902291,0.7553845719237215,0.8712433808209603,0.7915628332087555,0.7598973487276575,0.8728733569186939,0.7988859713830705,0.759746921796502,0.874717879957047,0.7947752498212217
PPV,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.6304347826086957,1.0,0.0,0.6008583690987125,1.0,0.0,0.6521739130434783,1.0,0.0,0.5993377483443708,1.0,0.0,0.6065573770491803,1.0,0.0,0.6242774566473989,1.0,0.0,0.6139088729016786
PPV,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.6903225806451613,1.0,0.0,0.6363636363636364,1.0,0.0,0.75,1.0,0.0,0.6289752650176679,1.0,0.0,0.6714975845410628,1.0,0.0,0.6428571428571429,1.0,0.0,0.6586666666666666
Per_Sample_Accuracy,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.6633333333333333,0.8832157676348549,0.18807174887892375,0.6560691823899372,0.8870411985018727,0.18350574712643677,0.6855952380952383,0.878189368770764,0.19844537815126048,0.6493287037037037,0.8881888111888113,0.18142465753424658,0.676229216152019,0.8827938671209541,0.20072549019607844,0.6380547112462006,0.8885547785547787,0.16877729257641919,0.6594833333333333
Per_Sample_Accuracy,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.6909007092198582,0.9336409736308315,0.12641509433962264,0.6855849056603773,0.9397349177330895,0.1250201612903226,0.722047619047619,0.9313942307692309,0.11726851851851851,0.674875,0.9391826923076921,0.12823863636363636,0.7062767220902613,0.9327805280528051,0.12466101694915253,0.6648024316109422,0.9425230414746544,0.12671875,0.6880833333333334
Positive-Rate,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.6789667896678967,1.0,0.43870967741935485,0.7564935064935064,1.0,0.5535714285714286,0.7467532467532467,1.0,0.5063291139240507,0.7105882352941176,1.0,0.4959016393442623,0.7947882736156352,1.0,0.6037735849056604,0.6360294117647058,1.0,0.39634146341463417,0.7202072538860104
Positive-Rate,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.5719557195571956,1.0,0.2926829268292683,0.7142857142857143,1.0,0.47619047619047616,0.5974025974025974,1.0,0.27058823529411763,0.6658823529411765,1.0,0.4251012145748988,0.6742671009771987,1.0,0.40476190476190477,0.6176470588235294,1.0,0.36585365853658536,0.6476683937823834
Sample_Size,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,705.0,482.0,223.0,795.0,534.0,261.0,420.0,301.0,119.0,1080.0,715.0,365.0,842.0,587.0,255.0,658.0,429.0,229.0,1500.0
Sample_Size,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,705.0,493.0,212.0,795.0,547.0,248.0,420.0,312.0,108.0,1080.0,728.0,352.0,842.0,606.0,236.0,658.0,434.0,224.0,1500.0
Selection-Rate,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.26099290780141843,0.24066390041493776,0.30493273542600896,0.2930817610062893,0.26217228464419473,0.3563218390804598,0.27380952380952384,0.24916943521594684,0.33613445378151263,0.2796296296296296,0.25314685314685315,0.3315068493150685,0.28978622327790976,0.252129471890971,0.3764705882352941,0.2629179331306991,0.2517482517482518,0.2838427947598253,0.278
Selection-Rate,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.2198581560283688,0.21703853955375255,0.22641509433962265,0.27672955974842767,0.25594149908592323,0.3225806451612903,0.21904761904761905,0.22115384615384615,0.21296296296296297,0.262037037037037,0.2445054945054945,0.29829545454545453,0.24584323040380046,0.22937293729372937,0.288135593220339,0.2553191489361702,0.2488479262672811,0.26785714285714285,0.25
Statistical_Bias,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.3807297343465652,0.24043401327901134,0.6839698130665696,0.38502426159287184,0.22966931237853958,0.702876916307253,0.36421403247177536,0.23949117075643667,0.6796895062223379,0.3903137565208481,0.23279127945865197,0.6988851841906295,0.3698416524788147,0.23153238656439104,0.6882241587210368,0.39985118433662564,0.2392146766837437,0.7007815851361293,0.38300583378710773
Statistical_Bias,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.38266821347089364,0.26278602092236697,0.6614508593502505,0.38427330220947087,0.25266759895435514,0.674548784792327,0.3669845276107789,0.2629394621083681,0.6675591612844096,0.38994894829350213,0.2551175450067971,0.6688048050910056,0.3738418003464737,0.2587440196602731,0.6693894914305313,0.3959020818568063,0.255676979328649,0.6675882180051109,0.3835189105023396
Std,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.14326876020416268,0.13488905680934812,0.16138094422344795,0.14038936167965027,0.13102049914123828,0.1595578390570909,0.1435257016110795,0.1354974257399826,0.1638325170497363,0.1410492812987067,0.13174370178432485,0.15927801925153698,0.14147619336093312,0.13223476255983316,0.16274960465601418,0.1420836833880714,0.13370551585292537,0.15777902780980788,0.14174267898617107
Std,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.07717572599192868,0.0735985901671812,0.0854942541126858,0.0754735976902358,0.07139093512785967,0.08447850261612189,0.07739913936048744,0.0743956555491502,0.08607587037101722,0.07583588745985413,0.07159821694508889,0.08460016056993681,0.0764659167428356,0.07263366650877591,0.08630635590317527,0.07602750013765901,0.07216346673511836,0.08351406485508149,0.07627359799203146
TNR,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:07:47.064,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.0],0.0,0.8433179723502304,1.0,0.0,0.8090349075975359,1.0,0.0,0.849624060150376,1.0,0.0,0.815267175572519,1.0,0.0,0.8205607476635514,1.0,0.0,0.8316062176165803,1.0,0.0,0.8251900108577633
TNR,101,MLPClassifier,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'sgd', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Folktables_CA_2018_Public_Coverage,200,0,OK,2023-08-02 03:29:51.795,c42fae24-694f-408e-98df-ce099940a961,Exp_iter_1,100,100,[0.6],0.6,0.8894009216589862,1.0,0.0,0.8357289527720739,1.0,0.0,0.9135338345864662,1.0,0.0,0.8396946564885496,1.0,0.0,0.8728971962616823,1.0,0.0,0.844559585492228,1.0,0.0,0.8610206297502715
