Metric,Bootstrap_Model_Seed,Model_Name,Model_Params,Run_Number,Dataset_Name,Num_Estimators,Tag,Record_Create_Date_Time,Session_Uuid,Experiment_Iteration,Dataset_Split_Seed,Model_Init_Seed,Fair_Intervention_Params_Lst,Intervention_Param,male&race_dis,male&race_dis_correct,male&race_dis_incorrect,male&race_priv,male&race_priv_correct,male&race_priv_incorrect,male_dis,male_dis_correct,male_dis_incorrect,male_priv,male_priv_correct,male_priv_incorrect,overall,race_dis,race_dis_correct,race_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,Test_Set_Index
Per_Sample_Accuracy,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.7522674418604652,0.9130597014925372,0.18526315789473685,0.8967767295597484,0.967858371559633,0.14088414634146343,0.8762311827956989,0.9662756952841596,0.15325242718446602,0.8917782608695651,0.9621170313986679,0.14505050505050507,0.8848269230769231,0.7546120689655172,0.9138007380073802,0.19435064935064936,0.9109901847575058,0.9724051026757934,0.12143999999999999,0
Positive-Rate,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,1.0975609756097562,1.0,1.9230769230769231,1.0615563298490127,1.0,4.655172413793103,1.074938574938575,1.0,3.9047619047619047,1.055286129970902,1.0,3.7142857142857144,1.0639566395663957,1.0766129032258065,1.0,1.6551724137931034,1.0619912335629305,1.0,8.615384615384615,0
Sample_Size,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,172.0,134.0,38.0,1908.0,1744.0,164.0,930.0,827.0,103.0,1150.0,1051.0,99.0,2080.0,348.0,271.0,77.0,1732.0,1607.0,125.0,0
Selection-Rate,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.7848837209302325,0.8208955223880597,0.6578947368421053,0.9580712788259959,0.970756880733945,0.823170731707317,0.9408602150537635,0.9588875453446191,0.7961165048543689,0.9460869565217391,0.9609895337773549,0.7878787878787878,0.94375,0.7672413793103449,0.8081180811808119,0.6233766233766234,0.9792147806004619,0.985687616677038,0.896,0
Statistical_Bias,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.2845342482087718,0.17736885006743314,0.6624332837598085,0.12869735666532595,0.07001678768213461,0.7527151146329215,0.14820267026425304,0.07440029968425345,0.740771218513376,0.13623127292486545,0.08025466773339789,0.7304879603615568,0.14158386885064936,0.28265475158042863,0.1746623813286797,0.6627317949339865,0.11323937278254127,0.0613212185977639,0.7806991629820391,0
Std,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.20013356180486322,0.1809615358266966,0.2677401797278716,0.10619063365442924,0.09506844753352973,0.2244655885010679,0.11208641793994946,0.09733071059836869,0.23056185455633124,0.11547333300776907,0.10423950583672913,0.234733457823557,0.11395899117456128,0.2013623426624389,0.18221828729093412,0.2687394726063065,0.09639757875089995,0.08753395298283138,0.21034835162518925,0
TNR,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.4897959183673469,1.0,0.0,0.27419354838709675,1.0,0.0,0.29310344827586204,1.0,0.0,0.3445378151260504,1.0,0.0,0.3191489361702128,0.52,1.0,0.0,0.17037037037037037,1.0,0.0,0
TPR,101,MLPClassifier,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 04:03:36.539,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.8943089430894309,1.0,0.0,0.9831591173054588,1.0,0.0,0.9742014742014742,1.0,0.0,0.979631425800194,1.0,0.0,0.9772357723577236,0.8830645161290323,1.0,0.0,0.9918597370068879,1.0,0.0,0
Accuracy,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.75,1.0,0.0,0.9030398322851153,1.0,0.0,0.8827956989247312,1.0,0.0,0.8965217391304348,1.0,0.0,0.8903846153846153,0.7442528735632183,1.0,0.0,0.9197459584295612,1.0,0.0,0
Aleatoric_Uncertainty,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.0902220830630179,0.0777709581699652,0.12757545774217605,0.05008348843835426,0.04246982495090536,0.12099344621605407,0.0537261105967286,0.045174973756671045,0.11813421468560242,0.05314105336718383,0.044732598002045106,0.12599078010212525,0.05340264145539376,0.08700416833707765,0.07218328173309448,0.13013461362282647,0.04665129540757274,0.04049748400845197,0.11717663036296411,0
F1,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.8313725490196079,1.0,0.0,0.94754749078537,1.0,0.0,0.9351576442593694,1.0,0.0,0.9433603046168492,1.0,0.0,0.9397144368059228,0.8271844660194175,1.0,0.0,0.9574533210896847,1.0,0.0,0
FNR,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.13821138211382114,0.0,1.0,0.029616724738675958,0.0,1.0,0.0343980343980344,0.0,1.0,0.038797284190106696,0.0,1.0,0.03685636856368564,0.14112903225806453,0.0,1.0,0.020663744520976832,0.0,1.0,0
FPR,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.5306122448979592,0.0,1.0,0.7204301075268817,0.0,1.0,0.6982758620689655,0.0,1.0,0.6638655462184874,0.0,1.0,0.6808510638297872,0.54,0.0,1.0,0.7851851851851852,0.0,1.0,0
IQR,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.34062075328581615,0.2789005545988675,0.5257813493466622,0.13349297228433363,0.09549155619061678,0.48741967460581553,0.14269388878760147,0.10675316355847014,0.4134033879905081,0.15703134270539093,0.10947213926108885,0.5690778868320754,0.15062084648253313,0.35023159099034945,0.26444547604213864,0.5998788243789629,0.11051429966456544,0.08287429037336642,0.4272807370809687,0
Jitter,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.25363415916793314,0.2160305402984102,0.36644501577656896,0.12502175447467961,0.10389352450003994,0.3217998098601097,0.13281309774678782,0.10903071998237104,0.311944585311888,0.13795687131308645,0.11383342512758028,0.34695916557577816,0.13565701101661398,0.2575469300525594,0.21568169030481296,0.37937948167805524,0.11116642682233019,0.09479907383748722,0.2987433570731236,0
Label_Stability,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.6287790697674419,0.6868217054263567,0.45465116279069767,0.8285744234800839,0.8627045850261172,0.5107027027027027,0.8168172043010754,0.853020706455542,0.5441284403669724,0.8081999999999999,0.8484093113482056,0.45983193277310924,0.8120528846153847,0.624367816091954,0.6946332046332047,0.41988764044943816,0.8497632794457275,0.8757878217200252,0.5515107913669065,0
Mean,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.2757055884327329,0.2224482133830747,0.4354777135817077,0.1070713278231359,0.08393719946367835,0.32253134492229985,0.11785572340173939,0.09016463193295457,0.3264280729051552,0.12357185385509192,0.09630887622248181,0.35977462645358804,0.12101608398892949,0.2865110924704483,0.23561680084289205,0.4346191995663705,0.08776420006770055,0.07049269477967696,0.2857031059944743,0
Overall_Uncertainty,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.5609886482288307,0.485641189258622,0.7870310251394568,0.29782837866809003,0.2550663626549219,0.6960929926718127,0.3142107017181388,0.26519856058900737,0.6833755445348073,0.3239396881706136,0.27584775754143315,0.7406017089998991,0.3195897086509974,0.5692849608539868,0.488061902284981,0.8056531874761502,0.2694199928503968,0.2358562608769508,0.6540748492079469,0
PPV,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.803030303030303,1.0,0.0,0.9257617728531856,1.0,0.0,0.9065743944636678,1.0,0.0,0.9261682242990654,1.0,0.0,0.9173980382034074,0.797752808988764,1.0,0.0,0.9365269461077844,1.0,0.0,0
Per_Sample_Accuracy,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.7007267441860465,0.8434108527131783,0.27267441860465114,0.864769392033543,0.9313464886825303,0.24470270270270267,0.8446236559139785,0.9264981729598051,0.22793577981651378,0.8565260869565217,0.9242046556741028,0.27016806722689074,0.851204326923077,0.7048275862068965,0.8473166023166022,0.29016853932584274,0.880614896073903,0.9378876333961079,0.22424460431654675,0
Positive-Rate,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,1.0731707317073171,1.0,1.5294117647058822,1.0481997677119628,1.0,2.627450980392157,1.065110565110565,1.0,2.892857142857143,1.037827352085354,1.0,1.975,1.0498644986449865,1.0766129032258065,1.0,1.542857142857143,1.0457107075767063,1.0,3.212121212121212,0
Sample_Size,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,172.0,129.0,43.0,1908.0,1723.0,185.0,930.0,821.0,109.0,1150.0,1031.0,119.0,2080.0,348.0,259.0,89.0,1732.0,1593.0,139.0,0
Selection-Rate,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.7674418604651163,0.8217054263565892,0.6046511627906976,0.9460167714884696,0.9698200812536274,0.7243243243243244,0.932258064516129,0.9573690621193667,0.7431192660550459,0.9304347826086956,0.9612027158098934,0.6638655462184874,0.93125,0.7672413793103449,0.8223938223938224,0.6067415730337079,0.964203233256351,0.9817953546767106,0.762589928057554,0
Statistical_Bias,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.30023287755938216,0.15850182916013472,0.7254260227571246,0.13624653180061283,0.07006346390199378,0.7526434290401838,0.15643967626815544,0.07503362310404371,0.7695990308345385,0.14444307711860732,0.07717117332334895,0.7272778066388711,0.14980694116143414,0.29583679367405696,0.15426341447734093,0.7078312342577586,0.12046607010231593,0.06353537973330908,0.7729163561298551,0
Std,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.2897117585629207,0.25628674703868176,0.3899867931356377,0.1672310859552482,0.14799797156173605,0.3463589567661744,0.17495256754633828,0.1526346346354529,0.34305369525126406,0.1793056057889924,0.1578549566761924,0.3651511455814026,0.1773592954208826,0.29510153645964743,0.2605411335951489,0.39567619198667137,0.15370207839923705,0.13846914109712344,0.3282781152500787,0
TNR,101,MLPClassifier,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 'auto', 'beta_1': 0.9, 'beta_2': 0.999, 'early_stopping': False, 'epsilon': 1e-08, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_fun': 15000, 'max_iter': 1000, 'momentum': 0.9, 'n_iter_no_change': 10, 'nesterovs_momentum': True, 'power_t': 0.5, 'random_state': 101, 'shuffle': True, 'solver': 'lbfgs', 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': False, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 12:24:33.463,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.6,0.46938775510204084,1.0,0.0,0.27956989247311825,1.0,0.0,0.3017241379310345,1.0,0.0,0.33613445378151263,1.0,0.0,0.3191489361702128,0.46,1.0,0.0,0.21481481481481482,1.0,0.0,0
